Name,Test #,Loss,Mean Absolute Error (MAE),Mean Absolute Percentange Error (MAPE) %
Residual Untrained,5,0.0009253202006220818,0.006723459344357252,5.991224765777588
Residual Untrained,6,0.0001436902239220217,0.00742350984364748,7.84793758392334
Residual Untrained,7,0.06599939614534378,0.02019583433866501,9.619379043579102
Residual Untrained,8,0.015967711806297302,0.012811877764761448,5.072575092315674
Residual Untrained,9,0.017785532400012016,0.005024868529289961,9.805069923400879
Residual Untrained,10,0.015492006205022335,0.013379156589508057,3.0761120319366455
Residual Untrained,11,0.11611641198396683,0.026979029178619385,2.8012282848358154
Residual Untrained,12,0.24920499324798584,0.0580216720700264,4.584112644195557
Residual Trained,1,0.0003497511788737029,0.011830667965114117,841.0305786132812
Residual Trained,2,0.0003539100871421397,0.011965147219598293,106201.1875
Residual Trained,3,0.00035408372059464455,0.01196980383247137,43870.91015625
